index,code,round_number,effort,fails,last_button,score,topic,signal,belief,certainty,theta,omega,treatment,overconfident,underconfident,correct,misspecification,gender,nationality,misspecification_num,round_misspecification,topic_num,player_code,effort_change,effort_change_indicator,effort_change_sum,last_button_consistent,last_button_correct,treatment_indic,interaction,current_belief_start,belief_change,change_indicator,change_indicator_sum,effort_next,gender_nationality,lr,log_lr,switcher,dogmatic,bayesian,self-serving,switcher_belief,signals_ss,signals_switcher,signals_dogmatic,signals_bay,distance_bayes,distance_switcher,distance_dogmatic,distance_bayesian,distance_self-serving,distance_switcher_2,distance_dogmatic_2,distance_bayesian_2,distance_self-serving_2,distance_switcher_2sum,distance_dogmatic_2sum,distance_bayesian_2sum,distance_self-serving_2sum,best_model,distance_switcher_abs,distance_dogmatic_abs,distance_bayesian_abs,distance_self-serving_abs,distance_switcher_sum,distance_dogmatic_sum,distance_bayesian_sum,distance_self-serving_sum,best_model_abs,correct_e,signal_prev,effort_prev,signal_avg,news_diff,misspecification_over,misspecification_under,misspecification_correct,misspecification_over_news_diff,misspecification_under_news_diff,misspecification_correct_news_diff,news,confirming_news,signal_range,signals_switcher_avg,signals_dogmatic_avg,signals_bay_avg,signals_ss_avg,effort_change_switcher,effort_change_dogmatic,effort_change_bay,effort_change_ss,signal_switcher_diff,signal_dogmatic_diff,signal_bay_diff,signal_ss_diff,news_switcher,news_dogmatic,news_bay,news_ss,signal_type,learned,learned_all,trap,learned_num,trap_choice
3619,ncvtgyzn,1,2,4,2,9,Math,6,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,1,1,ncvtgyzn1,2.0,0,5,0,0,1,1,1,1.0,1,4,1.0,Female US National,,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,31,26,30,24,Self-Serving,1,1,1,1,27,24,28,22,3,0.0,4.0,0.0,4.0,0.0,0,0,1,0.0,0.0,0.0,No News,neutral,more than 5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,1,1,1,1,0
3620,ncvtgyzn,2,1,5,2,9,Math,5,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,1,1,ncvtgyzn1,-1.0,1,5,0,0,1,2,1,0.0,0,4,0.0,Female US National,1.0,0.0,2,1,1,1,2,5,7,7,5,0,-1,0,0,0,1,0,0,0,31,26,30,24,Self-Serving,1,0,0,0,27,24,28,22,3,1.0,6.0,2.0,4.076923076923077,1.9230769230769234,0,0,1,0.0,0.0,1.9230769230769234,Good News,confirming,5,3.076923076923077,3.3076923076923075,3.1538461538461537,3.1538461538461537,1.0,0.0,0.0,0.0,3.923076923076923,3.6923076923076925,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3621,ncvtgyzn,3,0,4,2,9,Math,6,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,1,1,ncvtgyzn1,-1.0,1,5,0,0,1,3,1,0.0,0,4,1.0,Female US National,1.0,0.0,1,1,1,1,1,5,5,5,5,-1,-1,-1,-1,-1,1,1,1,1,31,26,30,24,Self-Serving,1,1,1,1,27,24,28,22,3,0.0,5.0,1.0,4.214285714285714,0.7857142857142856,0,0,1,0.0,0.0,0.7857142857142856,Good News,confirming,more than 5,3.2142857142857144,3.4285714285714284,3.2857142857142856,3.2857142857142856,-1.0,0.0,0.0,0.0,1.7857142857142856,1.5714285714285716,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,neutral,1,1,1,1,0
3622,ncvtgyzn,4,1,4,2,9,Math,6,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,1,1,ncvtgyzn1,1.0,1,5,0,0,1,4,1,0.0,0,4,1.0,Female US National,1.0,0.0,1,1,1,1,1,5,7,7,5,0,0,0,0,0,0,0,0,0,31,26,30,24,Self-Serving,0,0,0,0,27,24,28,22,3,1.0,6.0,0.0,4.333333333333333,1.666666666666667,0,0,1,0.0,0.0,1.666666666666667,Good News,confirming,more than 5,3.466666666666667,3.6666666666666665,3.4,3.4,0.0,0.0,0.0,0.0,3.533333333333333,3.3333333333333335,1.6,1.6,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3623,ncvtgyzn,5,1,6,1,9,Math,4,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,0.0,0,5,1,1,1,5,0,-1.0,1,4,1.0,Female US National,0.7326112411394564,-0.3111400845844415,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,31,26,30,24,Self-Serving,0,0,0,0,27,24,28,22,3,1.0,6.0,1.0,4.3125,1.6875,0,0,1,0.0,0.0,1.6875,Good News,confirming,less than 5,3.5625,3.75,3.5,3.5,0.0,0.0,0.0,0.0,1.4375,1.25,1.5,1.5,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3624,ncvtgyzn,6,1,5,1,9,Math,5,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,0.0,0,5,1,1,1,6,0,0.0,0,4,2.0,Female US National,1.0,0.0,1,1,1,1,1,5,6,6,5,0,0,0,0,0,0,0,0,0,31,26,30,24,Self-Serving,0,0,0,0,27,24,28,22,3,1.0,4.0,1.0,4.352941176470588,-0.35294117647058787,0,0,1,-0.0,-0.0,-0.35294117647058787,Bad News,disconfirming,5,3.7058823529411766,3.8823529411764706,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,2.2941176470588234,2.1176470588235294,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,negative,1,1,1,1,0
3625,ncvtgyzn,7,2,6,2,9,Math,4,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,1,1,ncvtgyzn1,1.0,1,5,0,0,1,7,1,1.0,1,4,1.0,Female US National,0.6095877071984206,-0.4949724401699457,1,1,2,1,1,5,9,9,5,0,1,1,0,1,1,1,0,1,31,26,30,24,Self-Serving,1,1,0,1,27,24,28,22,3,0.0,5.0,1.0,4.333333333333333,0.666666666666667,0,0,1,0.0,0.0,0.666666666666667,Good News,confirming,less than 5,4.0,4.166666666666667,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,0.0,5.0,4.833333333333333,1.3333333333333335,1.3333333333333335,Good News,Good News,Good News,Good News,neutral,1,1,1,1,0
3626,ncvtgyzn,8,1,4,1,9,Math,6,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,-1.0,1,5,1,1,1,8,0,-1.0,1,4,1.0,Female US National,1.3667910621140709,0.3124657019590634,1,1,2,1,1,5,8,8,5,-1,0,0,-1,0,0,0,1,0,31,26,30,24,Self-Serving,0,0,1,0,27,24,28,22,3,1.0,4.0,2.0,4.421052631578948,-0.4210526315789478,0,0,1,-0.0,-0.0,-0.4210526315789478,Bad News,disconfirming,more than 5,4.2105263157894735,4.368421052631579,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,3.7894736842105265,3.6315789473684212,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,negative,1,1,1,1,0
3627,ncvtgyzn,9,1,1,1,9,Math,9,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,0.0,0,5,1,1,1,9,0,0.0,0,4,1.0,Female US National,1.0,0.0,1,1,2,1,1,5,7,7,5,-1,0,0,-1,0,0,0,1,0,31,26,30,24,Self-Serving,0,0,1,0,27,24,28,22,3,1.0,6.0,1.0,4.65,1.3499999999999996,0,0,1,0.0,0.0,1.3499999999999996,Good News,confirming,more than 5,4.35,4.5,3.8,3.8,0.0,0.0,0.0,0.0,2.6500000000000004,2.5,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3628,ncvtgyzn,10,1,6,1,9,Math,4,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,0.0,0,5,1,1,1,10,0,0.0,0,4,1.0,Female US National,1.0,0.0,1,1,2,1,1,5,3,3,5,-1,0,0,-1,0,0,0,1,0,31,26,30,24,Self-Serving,0,0,1,0,27,24,28,22,3,1.0,9.0,1.0,4.619047619047619,4.380952380952381,0,0,1,0.0,0.0,4.380952380952381,Good News,confirming,less than 5,4.285714285714286,4.428571428571429,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,-1.2857142857142856,-1.4285714285714288,1.1428571428571428,1.1428571428571428,Bad News,Bad News,Good News,Good News,positive,1,1,1,1,0
3629,ncvtgyzn,11,1,4,1,9,Math,6,1,75,1,1,stereotype,0,0,1,correct,Female,US National,0,0,1,ncvtgyzn1,0.0,0,5,1,1,1,11,0,0.0,0,4,1.0,Female US National,1.0,0.0,1,1,2,1,1,5,5,5,5,-1,0,0,-1,0,0,0,1,0,31,26,30,24,Self-Serving,0,0,1,0,27,24,28,22,3,1.0,4.0,1.0,4.681818181818182,-0.6818181818181817,0,0,1,-0.0,-0.0,-0.6818181818181817,Bad News,disconfirming,more than 5,4.318181818181818,4.454545454545454,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,0.6818181818181817,0.5454545454545459,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,negative,1,1,1,1,0
3630,oqf1d07l,1,1,3,2,16,Math,7,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,1.0,0,4,0,1,1,1,1,1.0,1,5,1.0,Female US National,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,32,28,Bayesian,0,0,0,0,31,29,28,28,2,1.0,4.0,0.0,4.5,-0.5,0,1,0,-0.0,-0.5,-0.0,Bad News,confirming,more than 5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,1,1,1,1,0
3631,oqf1d07l,10,1,6,2,16,Math,4,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,0.0,0,4,0,1,1,10,1,0.0,0,5,1.0,Female US National,1.0,0.0,1,2,2,1,1,5,4,8,5,-1,0,-1,-1,0,0,1,1,0,39,33,32,28,Bayesian,0,1,1,0,31,29,28,28,2,1.0,7.0,1.0,4.461538461538462,2.5384615384615383,0,1,0,0.0,2.5384615384615383,0.0,Good News,disconfirming,less than 5,2.8461538461538463,3.3846153846153846,3.1538461538461537,3.1538461538461537,0.0,1.0,1.0,0.0,1.1538461538461537,4.615384615384615,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3632,oqf1d07l,11,1,4,2,16,Math,6,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,0.0,0,4,0,1,1,11,1,0.0,0,5,1.0,Female US National,1.3667910621140709,0.3124657019590634,1,1,2,1,1,5,6,4,5,-1,0,0,-1,0,0,0,1,0,39,33,32,28,Bayesian,0,0,1,0,31,29,28,28,2,1.0,4.0,1.0,4.571428571428571,-0.5714285714285712,0,1,0,-0.0,-0.5714285714285712,-0.0,Bad News,confirming,more than 5,3.0714285714285716,3.4285714285714284,3.2857142857142856,3.2857142857142856,0.0,-1.0,0.0,0.0,2.9285714285714284,0.5714285714285716,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,negative,1,1,1,1,0
3633,oqf1d07l,2,1,5,2,16,Math,5,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,0.0,0,4,0,1,1,2,1,0.0,0,5,1.0,Female US National,1.3152523755458518,0.27402856778251955,2,1,1,1,2,5,8,8,5,0,-1,0,0,0,1,0,0,0,39,33,32,28,Bayesian,1,0,0,0,31,29,28,28,2,1.0,6.0,1.0,4.6,1.4000000000000004,0,1,0,0.0,1.4000000000000004,0.0,Good News,disconfirming,5,3.4,3.7333333333333334,3.4,3.4,1.0,0.0,-1.0,0.0,4.6,4.266666666666667,1.6,1.6,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3634,oqf1d07l,3,1,4,1,16,Math,6,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,-1,1,oqf1d07l1,0.0,0,4,1,0,1,3,0,-1.0,1,5,2.0,Female US National,1.0,0.0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,39,33,32,28,Bayesian,0,0,0,0,31,29,28,28,2,1.0,5.0,1.0,4.6875,0.3125,0,1,0,0.0,0.3125,0.0,Good News,disconfirming,more than 5,3.5,3.8125,3.5,3.5,-1.0,0.0,0.0,0.0,1.5,1.1875,1.5,1.5,Good News,Good News,Good News,Good News,neutral,1,1,1,1,0
3635,oqf1d07l,4,2,4,2,16,Math,6,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,1.0,1,4,0,1,1,4,1,1.0,1,5,0.0,Female US National,1.0,0.0,1,1,1,1,1,5,8,8,5,1,1,1,1,1,1,1,1,1,39,33,32,28,Bayesian,1,1,1,1,31,29,28,28,2,0.0,6.0,1.0,4.764705882352941,1.2352941176470589,0,1,0,0.0,1.2352941176470589,0.0,Good News,disconfirming,more than 5,3.764705882352941,4.0588235294117645,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,4.235294117647059,3.9411764705882355,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3636,oqf1d07l,5,0,4,2,16,Math,6,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,-2.0,1,4,0,1,1,5,1,0.0,0,5,0.0,Female US National,1.640453027827381,0.49497244016994574,1,1,1,1,1,5,6,6,5,-1,-1,-1,-1,-1,1,1,1,1,39,33,32,28,Bayesian,1,1,1,1,31,29,28,28,2,0.0,6.0,2.0,4.833333333333333,1.166666666666667,0,1,0,0.0,1.166666666666667,0.0,Good News,disconfirming,more than 5,3.888888888888889,4.166666666666667,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,2.111111111111111,1.833333333333333,1.3333333333333335,1.3333333333333335,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3637,oqf1d07l,6,0,5,2,16,Math,5,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,0.0,0,4,0,1,1,6,1,0.0,0,5,2.0,Female US National,0.7316407223597582,-0.3124657019590635,1,1,1,1,1,5,7,7,5,-1,-1,-1,-1,-1,1,1,1,1,39,33,32,28,Bayesian,1,1,1,1,31,29,28,28,2,0.0,6.0,0.0,4.842105263157895,1.1578947368421053,0,1,0,0.0,1.1578947368421053,0.0,Good News,disconfirming,5,4.052631578947368,4.315789473684211,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,2.947368421052632,2.6842105263157894,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3638,oqf1d07l,7,2,6,1,16,Math,4,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,-1,1,oqf1d07l1,2.0,1,4,1,0,1,7,0,-1.0,1,5,1.0,Female US National,1.0,0.0,1,2,2,1,1,5,9,9,5,0,1,0,0,1,1,0,0,1,39,33,32,28,Bayesian,1,0,0,1,31,29,28,28,2,0.0,5.0,0.0,4.8,0.20000000000000018,0,1,0,0.0,0.20000000000000018,0.0,Good News,disconfirming,less than 5,4.3,4.55,3.8,3.8,0.0,1.0,1.0,0.0,4.7,4.45,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,neutral,1,1,1,1,0
3639,oqf1d07l,8,1,4,2,16,Math,6,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,-1.0,1,4,0,1,1,8,1,1.0,1,5,1.0,Female US National,1.0,0.0,1,2,2,1,1,5,8,7,5,-1,0,-1,-1,0,0,1,1,0,39,33,32,28,Bayesian,0,1,1,0,31,29,28,28,2,1.0,4.0,2.0,4.857142857142857,-0.8571428571428568,0,1,0,-0.0,-0.8571428571428568,-0.0,Bad News,confirming,more than 5,4.476190476190476,4.666666666666667,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,3.5238095238095237,2.333333333333333,1.1428571428571428,1.1428571428571428,Good News,Good News,Good News,Good News,negative,1,1,1,1,0
3640,oqf1d07l,9,1,1,2,16,Math,9,1,100,2,1,stereotype,0,1,0,under,Female,US National,-1,0,1,oqf1d07l1,0.0,0,4,0,1,1,9,1,0.0,0,5,1.0,Female US National,1.0,0.0,1,2,2,1,1,5,8,7,5,-1,0,-1,-1,0,0,1,1,0,39,33,32,28,Bayesian,0,1,1,0,31,29,28,28,2,1.0,6.0,1.0,5.045454545454546,0.9545454545454541,0,1,0,0.0,0.9545454545454541,0.0,Good News,disconfirming,more than 5,4.636363636363637,4.7727272727272725,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,3.3636363636363633,2.2272727272727275,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,positive,1,1,1,1,0
3641,q9jar1of,1,1,3,0,11,Math,7,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,1.0,0,10,0,0,1,1,-1,-1.0,1,4,0.0,Male non-US National,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,94,100,91,Switcher,0,0,0,0,60,64,64,63,0,1.0,4.0,0.0,2.8333333333333335,1.1666666666666665,0,0,1,0.0,0.0,1.1666666666666665,Good News,confirming,more than 5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,0
3642,q9jar1of,2,0,5,0,11,Math,5,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,-1.0,1,10,0,0,1,2,-1,0.0,0,4,1.0,Male non-US National,1.0,0.0,2,1,1,1,2,5,7,7,5,-1,-2,-1,-1,-1,4,1,1,1,84,94,100,91,Switcher,2,1,1,1,60,64,64,63,0,0.0,7.0,1.0,3.0,4.0,0,0,1,0.0,0.0,4.0,Good News,confirming,5,3.076923076923077,3.3076923076923075,3.1538461538461537,3.1538461538461537,1.0,0.0,0.0,0.0,3.923076923076923,3.6923076923076925,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3643,q9jar1of,3,1,4,0,11,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,1.0,1,10,0,0,1,3,-1,0.0,0,4,2.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,84,94,100,91,Switcher,0,0,0,0,60,64,64,63,0,1.0,5.0,0.0,3.2142857142857144,1.7857142857142856,0,0,1,0.0,0.0,1.7857142857142856,Good News,confirming,more than 5,3.2142857142857144,3.4285714285714284,3.2857142857142856,3.2857142857142856,-1.0,0.0,0.0,0.0,1.7857142857142856,1.5714285714285716,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3644,q9jar1of,4,2,4,0,11,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,1.0,1,10,0,0,1,4,-1,0.0,0,4,0.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,7,7,5,1,1,1,1,1,1,1,1,1,84,94,100,91,Switcher,1,1,1,1,60,64,64,63,0,0.0,6.0,1.0,3.4,2.6,0,0,1,0.0,0.0,2.6,Good News,confirming,more than 5,3.466666666666667,3.6666666666666665,3.4,3.4,0.0,0.0,0.0,0.0,3.533333333333333,3.3333333333333335,1.6,1.6,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3645,q9jar1of,5,0,4,0,11,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,-2.0,1,10,0,0,1,5,-1,0.0,0,4,1.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,5,5,5,-1,-1,-1,-1,-1,1,1,1,1,84,94,100,91,Switcher,1,1,1,1,60,64,64,63,0,0.0,6.0,2.0,3.5625,2.4375,0,0,1,0.0,0.0,2.4375,Good News,confirming,more than 5,3.5625,3.75,3.5,3.5,0.0,0.0,0.0,0.0,1.4375,1.25,1.5,1.5,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3646,q9jar1of,6,1,5,0,11,Math,5,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,1.0,1,10,0,0,1,6,-1,0.0,0,4,2.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,6,6,5,0,0,0,0,0,0,0,0,0,84,94,100,91,Switcher,0,0,0,0,60,64,64,63,0,1.0,6.0,0.0,3.6470588235294117,2.3529411764705883,0,0,1,0.0,0.0,2.3529411764705883,Good News,confirming,5,3.7058823529411766,3.8823529411764706,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,2.2941176470588234,2.1176470588235294,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3647,q9jar1of,7,2,6,2,11,Math,4,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,q9jar1of1,1.0,1,10,0,0,1,7,1,2.0,1,4,1.0,Male non-US National,0.7137946038703049,-0.3371600276768361,1,1,2,1,1,5,9,9,5,0,1,1,0,1,1,1,0,1,84,94,100,91,Switcher,1,1,0,1,60,64,64,63,0,0.0,5.0,1.0,3.6666666666666665,1.3333333333333335,0,0,1,0.0,0.0,1.3333333333333335,Good News,confirming,less than 5,4.0,4.166666666666667,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,0.0,5.0,4.833333333333333,1.3333333333333335,1.3333333333333335,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3648,q9jar1of,8,1,4,1,11,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,0,1,q9jar1of1,-1.0,1,10,1,1,1,8,0,-1.0,1,4,0.0,Male non-US National,1.3667910621140709,0.3124657019590634,1,1,2,1,1,5,8,8,5,-1,0,0,-1,0,0,0,1,0,84,94,100,91,Switcher,0,0,1,0,60,64,64,63,0,1.0,4.0,2.0,3.789473684210526,0.2105263157894739,0,0,1,0.0,0.0,0.2105263157894739,Good News,confirming,more than 5,4.2105263157894735,4.368421052631579,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,3.7894736842105265,3.6315789473684212,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3649,q9jar1of,9,0,6,0,11,Math,4,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,-1.0,1,10,0,0,1,9,-1,-1.0,1,4,2.0,Male non-US National,0.850513213261208,-0.16191533139246483,1,1,2,1,1,5,7,7,5,-2,-1,-1,-2,-1,1,1,4,1,84,94,100,91,Switcher,1,1,2,1,60,64,64,63,0,0.0,6.0,1.0,3.8,2.2,0,0,1,0.0,0.0,2.2,Good News,confirming,less than 5,4.35,4.5,3.8,3.8,0.0,0.0,0.0,0.0,2.6500000000000004,2.5,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3650,q9jar1of,10,2,7,0,11,Math,3,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,2.0,1,10,0,0,1,10,-1,0.0,0,4,0.0,Male non-US National,1.0,0.0,1,1,2,1,1,5,3,3,5,0,1,1,0,1,1,1,0,1,84,94,100,91,Switcher,1,1,0,1,60,64,64,63,0,0.0,4.0,0.0,3.761904761904762,0.23809523809523814,0,0,1,0.0,0.0,0.23809523809523814,Good News,confirming,less than 5,4.285714285714286,4.428571428571429,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,-1.2857142857142856,-1.4285714285714288,1.1428571428571428,1.1428571428571428,Bad News,Bad News,Good News,Good News,negative,0,0,1,0,0
3651,q9jar1of,11,0,5,0,11,Math,5,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,q9jar1of1,-2.0,1,10,0,0,1,11,-1,0.0,0,4,2.0,Male non-US National,1.0,0.0,1,1,2,1,1,5,5,5,5,-2,-1,-1,-2,-1,1,1,4,1,84,94,100,91,Switcher,1,1,2,1,60,64,64,63,0,0.0,3.0,2.0,3.8181818181818183,-0.8181818181818183,0,0,1,-0.0,-0.0,-0.8181818181818183,Bad News,disconfirming,5,4.318181818181818,4.454545454545454,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,0.6818181818181817,0.5454545454545459,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3652,uz5m20q1,1,2,4,2,13,Math,6,2,100,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,uz5m20q11,1.0,0,7,1,0,1,1,0,0.0,0,6,2.0,Male non-US National,,,2,2,1,1,2,0,0,0,0,1,0,0,1,1,0,0,1,1,55,73,64,48,Self-Serving,0,0,1,1,37,47,46,36,3,0.0,2.0,1.0,1.5,0.5,1,0,0,0.5,0.0,0.0,Good News,confirming,more than 5,2.9166666666666665,2.9166666666666665,3.0,3.0,2.0,2.0,1.0,1.0,-2.9166666666666665,-2.9166666666666665,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,0
3653,uz5m20q1,2,2,3,1,13,Math,7,2,100,1,1,stereotype,1,0,0,over,Male,non-US National,1,0,1,uz5m20q11,0.0,0,7,0,1,1,2,-1,-1.0,1,6,2.0,Male non-US National,0.6858801078882948,-0.3770524363724162,0,0,1,1,0,5,4,4,5,1,2,2,1,1,4,4,1,1,55,73,64,48,Self-Serving,2,2,1,1,37,47,46,36,3,0.0,6.0,2.0,1.9230769230769231,4.076923076923077,1,0,0,4.076923076923077,0.0,0.0,Good News,confirming,more than 5,3.0,3.0,3.1538461538461537,3.1538461538461537,-2.0,-2.0,0.0,0.0,1.0,1.0,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3654,uz5m20q1,3,2,2,0,13,Math,8,2,100,1,1,stereotype,1,0,0,over,Male,non-US National,1,-1,1,uz5m20q11,0.0,0,7,0,0,1,3,-2,-1.0,1,6,1.0,Male non-US National,0.16296532089824411,-1.8142178560364746,1,0,1,1,1,5,5,5,5,1,1,2,1,1,1,4,1,1,55,73,64,48,Self-Serving,1,2,1,1,37,47,46,36,3,0.0,7.0,2.0,2.357142857142857,4.642857142857142,1,0,0,4.642857142857142,0.0,0.0,Good News,confirming,more than 5,3.142857142857143,3.142857142857143,3.2857142857142856,3.2857142857142856,1.0,0.0,0.0,0.0,1.8571428571428572,1.8571428571428572,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3655,uz5m20q1,4,1,4,1,13,Math,6,2,100,1,1,stereotype,1,0,0,over,Male,non-US National,1,0,1,uz5m20q11,-1.0,1,7,0,1,1,4,-1,1.0,1,6,0.0,Male non-US National,1.5386857581166251,0.43092864824881405,1,0,1,1,1,5,7,5,5,0,0,1,0,0,0,1,0,0,55,73,64,48,Self-Serving,0,1,0,0,37,47,46,36,3,1.0,8.0,2.0,2.6,5.4,1,0,0,5.4,0.0,0.0,Good News,confirming,more than 5,3.4,3.2666666666666666,3.4,3.4,0.0,0.0,0.0,0.0,3.6,1.7333333333333334,1.6,1.6,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
